user ID,IG account,FB account
B06402106,B06402106_,B06402106_
R10521012,R10521012_,R10521012_
B09402125,B09402125_,B09402125_
B10A02129,B10A02129_,B10A02129_
R11A21217,R11A21217_,R11A21217_
B09402004,B09402004_,B09402004_
B10302037,B10302037_,B10302037_
B11407020,B11407020_,B11407020_
B10201070,B10201070_,B10201070_
B11H09011,B11H09011_,B11H09011_
R10728015,R10728015_,R10728015_
B11901048,B11901048_,B11901048_
B08308015,B08308015_,B08308015_
R11124015,R11124015_,R11124015_
R11948024,R11948024_,R11948024_
B11B02006,B11B02006_,B11B02006_
B06402055,B06402055_,B06402055_
B08A02004,B08A02004_,B08A02004_
R11921026,R11921026_,R11921026_
B08613020,B08613020_,B08613020_
R08123150,R08123150_,R08123150_
D01942004,D01942004_,D01942004_
R11524013,R11524013_,R11524013_
R11221057,R11221057_,R11221057_
B11H02605,B11H02605_,B11H02605_
R11325035,R11325035_,R11325035_
R10943055,R10943055_,R10943055_
B09603042,B09603042_,B09603042_
B10204016,B10204016_,B10204016_
B09A05022,B09A05022_,B09A05022_
B11101102,B11101102_,B11101102_
R11128004,R11128004_,R11128004_
B10601025,B10601025_,B10601025_
B10307039,B10307039_,B10307039_
R10B42025,R10B42025_,R10B42025_
B10206041,B10206041_,B10206041_
R11942605,R11942605_,R11942605_
B11109080,B11109080_,B11109080_
B11903055,B11903055_,B11903055_
B11602021,B11602021_,B11602021_
B08A02091,B08A02091_,B08A02091_
B09900011,B09900011_,B09900011_
B09902039,B09902039_,B09902039_
B09907210,B09907210_,B09907210_
B11612014,B11612014_,B11612014_
R11323118,R11323118_,R11323118_
B09103026,B09103026_,B09103026_
B10A01029,B10A01029_,B10A01029_
B10104049,B10104049_,B10104049_
R10728024,R10728024_,R10728024_
B09504013,B09504013_,B09504013_
R11621309,R11621309_,R11621309_
R11444081,R11444081_,R11444081_
B11611004,B11611004_,B11611004_
B08601011,B08601011_,B08601011_
R10727052,R10727052_,R10727052_
B11604049,B11604049_,B11604049_
B11102115,B11102115_,B11102115_
B11603068,B11603068_,B11603068_
B09606035,B09606035_,B09606035_
B11603042,B11603042_,B11603042_
B11706028,B11706028_,B11706028_
B08A07036,B08A07036_,B08A07036_
B10601013,B10601013_,B10601013_
B10602013,B10602013_,B10602013_
B10604004,B10604004_,B10604004_
B10602302,B10602302_,B10602302_
B11615024,B11615024_,B11615024_
R10522208,R10522208_,R10522208_
B11605016,B11605016_,B11605016_
B10801150,B10801150_,B10801150_
B11402355,B11402355_,B11402355_
B09103118,B09103118_,B09103118_
R11H41026,R11H41026_,R11H41026_
B08903133,B08903133_,B08903133_
B10401015,B10401015_,B10401015_
B11505005,B11505005_,B11505005_
B11602125,B11602125_,B11602125_
F07443116,F07443116_,F07443116_
R11742142,R11742142_,R11742142_
R10522009,R10522009_,R10522009_
R10722045,R10722045_,R10722045_
R11641025,R11641025_,R11641025_
B08705022,B08705022_,B08705022_
B08303035,B08303035_,B08303035_
R10141217,R10141217_,R10141217_
R11642039,R11642039_,R11642039_
B08A08312,B08A08312_,B08A08312_
B11201061,B11201061_,B11201061_
B08508015,B08508015_,B08508015_
B10305022,B10305022_,B10305022_
R10941025,R10941025_,R10941025_
B11903044,B11903044_,B11903044_
B10502025,B10502025_,B10502025_
B09101141,B09101141_,B09101141_
B11203026,B11203026_,B11203026_
B10401024,B10401024_,B10401024_
B11403010,B11403010_,B11403010_
B09301026,B09301026_,B09301026_
B10601072,B10601072_,B10601072_
B11402056,B11402056_,B11402056_
B10401143,B10401143_,B10401143_
B09901207,B09901207_,B09901207_
B10302126,B10302126_,B10302126_
F10944026,F10944026_,F10944026_
R10634012,R10634012_,R10634012_
R10522004,R10522004_,R10522004_
B11501091,B11501091_,B11501091_
B09A02824,B09A02824_,B09A02824_
B10202045,B10202045_,B10202045_
B08702010,B08702010_,B08702010_
B08502084,B08502084_,B08502084_
B08201025,B08201025_,B08201025_
R11928312,R11928312_,R11928312_
B10603048,B10603048_,B10603048_
B11103082,B11103082_,B11103082_
R11225022,R11225022_,R11225022_
B10601029,B10601029_,B10601029_
B10202014,B10202014_,B10202014_
B11B07A03,B11B07A03_,B11B07A03_
B08501152,B08501152_,B08501152_
B11612025,B11612025_,B11612025_
B09602024,B09602024_,B09602024_
B10608023,B10608023_,B10608023_
R10948023,R10948023_,R10948023_
B10501001,B10501001_,B10501001_
R09422039,R09422039_,R09422039_
B11101045,B11101045_,B11101045_
B11201043,B11201043_,B11201043_
B09702043,B09702043_,B09702043_
F09441047,F09441047_,F09441047_
D10621212,D10621212_,D10621212_
B08703118,B08703118_,B08703118_
B06406033,B06406033_,B06406033_
B11201029,B11201029_,B11201029_
B11602013,B11602013_,B11602013_
B09903023,B09903023_,B09903023_
B10702102,B10702102_,B10702102_
R10540047,R10540047_,R10540047_
B09101048,B09101048_,B09101048_
R11626015,R11626015_,R11626015_
R11A23036,R11A23036_,R11A23036_
B08612043,B08612043_,B08612043_
B08702125,B08702125_,B08702125_
B10603042,B10603042_,B10603042_
B11302054,B11302054_,B11302054_
B10302001,B10302001_,B10302001_
B11905024,B11905024_,B11905024_
R11A22027,R11A22027_,R11A22027_
B11B01060,B11B01060_,B11B01060_
B10402002,B10402002_,B10402002_
B11702170,B11702170_,B11702170_
R11253057,R11253057_,R11253057_
B08905015,B08905015_,B08905015_
R11622039,R11622039_,R11622039_
R10B43077,R10B43077_,R10B43077_
B10709080,B10709080_,B10709080_
R10222009,R10222009_,R10222009_
B08101168,B08101168_,B08101168_
B09505024,B09505024_,B09505024_
R10623040,R10623040_,R10623040_
B08501006,B08501006_,B08501006_
B10106033,B10106033_,B10106033_
B11611159,B11611159_,B11611159_
B10B07039,B10B07039_,B10B07039_
B11507039,B11507039_,B11507039_
B10302091,B10302091_,B10302091_
B09901240,B09901240_,B09901240_
B11704016,B11704016_,B11704016_
R11443065,R11443065_,R11443065_
B10701011,B10701011_,B10701011_
R10146028,R10146028_,R10146028_
B10105004,B10105004_,B10105004_
B08303044,B08303044_,B08303044_
B08301003,B08301003_,B08301003_
B11608037,B11608037_,B11608037_
B08A02036,B08A02036_,B08A02036_
B09902070,B09902070_,B09902070_
B11102126,B11102126_,B11102126_
B10903049,B10903049_,B10903049_
R11527039,R11527039_,R11527039_
R08121046,R08121046_,R08121046_
R10B42125,R10B42125_,R10B42125_
B10202129,B10202129_,B10202129_
B09901126,B09901126_,B09901126_
R11942033,R11942033_,R11942033_
B10601216,B10601216_,B10601216_
R11H44012,R11H44012_,R11H44012_
B11103035,B11103035_,B11103035_
R10621039,R10621039_,R10621039_
B10607020,B10607020_,B10607020_
B10408025,B10408025_,B10408025_
R10144003,R10144003_,R10144003_
B11902027,B11902027_,B11902027_
B09601019,B09601019_,B09601019_
B11611026,B11611026_,B11611026_
B10604017,B10604017_,B10604017_
B10702037,B10702037_,B10702037_
B11901001,B11901001_,B11901001_
B09507033,B09507033_,B09507033_
B10301120,B10301120_,B10301120_
B09902054,B09902054_,B09902054_
B09707A03,B09707A03_,B09707A03_
R11943020,R11943020_,R11943020_
B10107027,B10107027_,B10107027_
B11901211,B11901211_,B11901211_
B11102037,B11102037_,B11102037_
B11207036,B11207036_,B11207036_
B11401006,B11401006_,B11401006_
B11201101,B11201101_,B11201101_
R10722824,R10722824_,R10722824_
B11B07013,B11B07013_,B11B07013_
B10503077,B10503077_,B10503077_
B11611101,B11611101_,B11611101_
B10A01012,B10A01012_,B10A01012_
B09403055,B09403055_,B09403055_
R11227A03,R11227A03_,R11227A03_
B10201204,B10201204_,B10201204_
R11622031,R11622031_,R11622031_
B09804049,B09804049_,B09804049_
B11509019,B11509019_,B11509019_
R11252010,R11252010_,R11252010_
B11703082,B11703082_,B11703082_
B08707036,B08707036_,B08707036_
R10541079,R10541079_,R10541079_
B09502043,B09502043_,B09502043_
B10104119,B10104119_,B10104119_
B10605024,B10605024_,B10605024_
R10242054,R10242054_,R10242054_
B10618006,B10618006_,B10618006_
B07A04119,B07A04119_,B07A04119_
R10948118,R10948118_,R10948118_
B10706015,B10706015_,B10706015_
B10703032,B10703032_,B10703032_
R10542039,R10542039_,R10542039_
D03941141,D03941141_,D03941141_
R10647A03,R10647A03_,R10647A03_
B11904009,B11904009_,B11904009_
R11623133,R11623133_,R11623133_
B08702125,B08702125_,B08702125_
B08A07057,B08A07057_,B08A07057_
B10301020,B10301020_,B10301020_
B11405020,B11405020_,B11405020_
B11707027,B11707027_,B11707027_
B09502100,B09502100_,B09502100_
R10B43118,R10B43118_,R10B43118_
R10547210,R10547210_,R10547210_
B11406015,B11406015_,B11406015_
R11523068,R11523068_,R11523068_
B08102109,B08102109_,B08102109_
R09622208,R09622208_,R09622208_
B11903049,B11903049_,B11903049_
B10612027,B10612027_,B10612027_
B11503008,B11503008_,B11503008_
B11702025,B11702025_,B11702025_
R10548053,R10548053_,R10548053_
B11303010,B11303010_,B11303010_
B09506035,B09506035_,B09506035_
D10629019,D10629019_,D10629019_
B10A05005,B10A05005_,B10A05005_
B11501111,B11501111_,B11501111_
R11A21020,R11A21020_,R11A21020_
B11701165,B11701165_,B11701165_
B11701240,B11701240_,B11701240_
R11125055,R11125055_,R11125055_
R11942055,R11942055_,R11942055_
B10202142,B10202142_,B10202142_
B11501126,B11501126_,B11501126_
B10501259,B10501259_,B10501259_
B08602033,B08602033_,B08602033_
R07221015,R07221015_,R07221015_
B08301073,B08301073_,B08301073_
R11947044,R11947044_,R11947044_
B09402009,B09402009_,B09402009_
B11901066,B11901066_,B11901066_
R10528023,R10528023_,R10528023_
B08901047,B08901047_,B08901047_
R11121031,R11121031_,R11121031_
B11407021,B11407021_,B11407021_
R10241075,R10241075_,R10241075_
B10A01102,B10A01102_,B10A01102_
B09901109,B09901109_,B09901109_
B09907A03,B09907A03_,B09907A03_
B09405026,B09405026_,B09405026_
B09502106,B09502106_,B09502106_
B09703044,B09703044_,B09703044_
B10204004,B10204004_,B10204004_
B09501003,B09501003_,B09501003_
B10301079,B10301079_,B10301079_
B07402014,B07402014_,B07402014_
R07221143,R07221143_,R07221143_
B10701240,B10701240_,B10701240_
B11401072,B11401072_,B11401072_
B09703020,B09703020_,B09703020_
B11704011,B11704011_,B11704011_
B10601026,B10601026_,B10601026_
B08501037,B08501037_,B08501037_
D03942151,D03942151_,D03942151_
R09B29007,R09B29007_,R09B29007_
B08501091,B08501091_,B08501091_
B09502160,B09502160_,B09502160_
B10802056,B10802056_,B10802056_
R10147055,R10147055_,R10147055_
B11400047,B11400047_,B11400047_
B10107039,B10107039_,B10107039_
B09401309,B09401309_,B09401309_
B10402824,B10402824_,B10402824_
R11123008,R11123008_,R11123008_
B08203039,B08203039_,B08203039_
B08502150,B08502150_,B08502150_
B10903142,B10903142_,B10903142_
B11701006,B11701006_,B11701006_
B10802039,B10802039_,B10802039_
B10503032,B10503032_,B10503032_
R11944004,R11944004_,R11944004_
B10301165,B10301165_,B10301165_
B11502087,B11502087_,B11502087_
B09403018,B09403018_,B09403018_
B09A01153,B09A01153_,B09A01153_
B11409011,B11409011_,B11409011_
R09420039,R09420039_,R09420039_
B11613008,B11613008_,B11613008_
B06402055,B06402055_,B06402055_
B11H01068,B11H01068_,B11H01068_
R10621168,R10621168_,R10621168_
B09309015,B09309015_,B09309015_
B10A03137,B10A03137_,B10A03137_
B10703057,B10703057_,B10703057_
B11701060,B11701060_,B11701060_
B11105004,B11105004_,B11105004_
B10705039,B10705039_,B10705039_
R10141025,R10141025_,R10141025_
B10A01015,B10A01015_,B10A01015_
B09A04009,B09A04009_,B09A04009_
B09503044,B09503044_,B09503044_
R10142009,R10142009_,R10142009_
R10521072,R10521072_,R10521072_
B11401066,B11401066_,B11401066_
B11H04119,B11H04119_,B11H04119_
R11525003,R11525003_,R11525003_
B08304051,B08304051_,B08304051_
R11221211,R11221211_,R11221211_
B10501143,B10501143_,B10501143_
B11305026,B11305026_,B11305026_
B10A07019,B10A07019_,B10A07019_
F09543006,F09543006_,F09543006_
B09901013,B09901013_,B09901013_
B06405034,B06405034_,B06405034_
B10808037,B10808037_,B10808037_
R10721025,R10721025_,R10721025_
B07103042,B07103042_,B07103042_
B10109019,B10109019_,B10109019_
R10243020,R10243020_,R10243020_
B08702006,B08702006_,B08702006_
B11311043,B11311043_,B11311043_
B10A01031,B10A01031_,B10A01031_
R10522070,R10522070_,R10522070_
B09401016,B09401016_,B09401016_
B11102127,B11102127_,B11102127_
B08612087,B08612087_,B08612087_
B11614004,B11614004_,B11614004_
B09902006,B09902006_,B09902006_
B09502217,B09502217_,B09502217_
R11526028,R11526028_,R11526028_
B09501003,B09501003_,B09501003_
B09602355,B09602355_,B09602355_
B09502125,B09502125_,B09502125_
B10301241,B10301241_,B10301241_
B11304025,B11304025_,B11304025_
B10701102,B10701102_,B10701102_
B08202039,B08202039_,B08202039_
R10723038,R10723038_,R10723038_
R11941026,R11941026_,R11941026_
D01945004,D01945004_,D01945004_
B11601126,B11601126_,B11601126_
R10221126,R10221126_,R10221126_
B11305005,B11305005_,B11305005_
B08101011,B08101011_,B08101011_
B10A01026,B10A01026_,B10A01026_
B09905015,B09905015_,B09905015_
B10201347,B10201347_,B10201347_
B10803050,B10803050_,B10803050_
R11943049,R11943049_,R11943049_
B08504013,B08504013_,B08504013_
B10612043,B10612043_,B10612043_
B11606044,B11606044_,B11606044_
B10704051,B10704051_,B10704051_
R10223068,R10223068_,R10223068_
B10304016,B10304016_,B10304016_
B10601072,B10601072_,B10601072_
B10203026,B10203026_,B10203026_
B10106044,B10106044_,B10106044_
R11941347,R11941347_,R11941347_
B09701046,B09701046_,B09701046_
B11611047,B11611047_,B11611047_
B10703009,B10703009_,B10703009_
B06201101,B06201101_,B06201101_
R10142170,R10142170_,R10142170_
B08A04003,B08A04003_,B08A04003_
B11907055,B11907055_,B11907055_
R11623042,R11623042_,R11623042_
B10201031,B10201031_,B10201031_
R11529080,R11529080_,R11529080_
B11B04026,B11B04026_,B11B04026_
B10201140,B10201140_,B10201140_
B10906033,B10906033_,B10906033_
D05942089,D05942089_,D05942089_
B09806005,B09806005_,B09806005_
B11904047,B11904047_,B11904047_
R11523082,R11523082_,R11523082_
B11702036,B11702036_,B11702036_
B11702208,B11702208_,B11702208_
R10621039,R10621039_,R10621039_
R11441011,R11441011_,R11441011_
B10605026,B10605026_,B10605026_
B10405026,B10405026_,B10405026_
R11251330,R11251330_,R11251330_
B11302028,B11302028_,B11302028_
B10201010,B10201010_,B10201010_
R10243133,R10243133_,R10243133_
B09700027,B09700027_,B09700027_
R10638037,R10638037_,R10638037_
B10301204,B10301204_,B10301204_
B09605035,B09605035_,B09605035_
B10302605,B10302605_,B10302605_
B11401111,B11401111_,B11401111_
B10403055,B10403055_,B10403055_
B09A04004,B09A04004_,B09A04004_
B11502087,B11502087_,B11502087_
R10924119,R10924119_,R10924119_
B11601025,B11601025_,B11601025_
B10301045,B10301045_,B10301045_
B11207057,B11207057_,B11207057_
R10941049,R10941049_,R10941049_
B09901111,B09901111_,B09901111_
B07A04016,B07A04016_,B07A04016_
B10301211,B10301211_,B10301211_
B10401102,B10401102_,B10401102_
R10623006,R10623006_,R10623006_
D03941026,D03941026_,D03941026_
B09101017,B09101017_,B09101017_
F07441010,F07441010_,F07441010_
R10921241,R10921241_,R10921241_
B08611006,B08611006_,B08611006_
B10618015,B10618015_,B10618015_
R11222125,R11222125_,R11222125_
B11108024,B11108024_,B11108024_
B10703055,B10703055_,B10703055_
R10542010,R10542010_,R10542010_
B11203023,B11203023_,B11203023_
B10102109,B10102109_,B10102109_
B11409026,B11409026_,B11409026_
B10208053,B10208053_,B10208053_
B11502054,B11502054_,B11502054_
B08503057,B08503057_,B08503057_
B10403048,B10403048_,B10403048_
B10601026,B10601026_,B10601026_
B11405055,B11405055_,B11405055_
B11108312,B11108312_,B11108312_
B08901072,B08901072_,B08901072_
B10604026,B10604026_,B10604026_
B10A02091,B10A02091_,B10A02091_
B10102004,B10102004_,B10102004_
B10105017,B10105017_,B10105017_
B11202010,B11202010_,B11202010_
B09502010,B09502010_,B09502010_
R10225007,R10225007_,R10225007_
R10221039,R10221039_,R10221039_
B11H03018,B11H03018_,B11H03018_
B09505060,B09505060_,B09505060_
B09608024,B09608024_,B09608024_
R10521098,R10521098_,R10521098_
B11301259,B11301259_,B11301259_
B10618004,B10618004_,B10618004_
F09445034,F09445034_,F09445034_
F10941010,F10941010_,F10941010_
B10508025,B10508025_,B10508025_
B11102102,B11102102_,B11102102_
B09101168,B09101168_,B09101168_
B11601022,B11601022_,B11601022_
B06205004,B06205004_,B06205004_
B11400015,B11400015_,B11400015_
B09502091,B09502091_,B09502091_
R11H41024,R11H41024_,R11H41024_
R10941102,R10941102_,R10941102_
B10503032,B10503032_,B10503032_
R11924013,R11924013_,R11924013_
B09A03020,B09A03020_,B09A03020_
B09901126,B09901126_,B09901126_
B07101119,B07101119_,B07101119_
B11611041,B11611041_,B11611041_
B10202043,B10202043_,B10202043_
B11701060,B11701060_,B11701060_
B10703133,B10703133_,B10703133_
B11601092,B11601092_,B11601092_
B10102025,B10102025_,B10102025_
B11H02043,B11H02043_,B11H02043_
B10406033,B10406033_,B10406033_
B11703042,B11703042_,B11703042_
B11407055,B11407055_,B11407055_
B11301153,B11301153_,B11301153_
B09105033,B09105033_,B09105033_
B08311111,B08311111_,B08311111_
B11401045,B11401045_,B11401045_
B06403015,B06403015_,B06403015_
B11702339,B11702339_,B11702339_
B09503050,B09503050_,B09503050_
B10A01241,B10A01241_,B10A01241_
B11402016,B11402016_,B11402016_
R11922016,R11922016_,R11922016_
B08A05034,B08A05034_,B08A05034_
B10702010,B10702010_,B10702010_
B12111047,B12111047_,B12111047_
B10602010,B10602010_,B10602010_
R07221346,R07221346_,R07221346_
B09901097,B09901097_,B09901097_
B11H02824,B11H02824_,B11H02824_
B12112638,B12112638_,B12112638_
B10304016,B10304016_,B10304016_
B11907021,B11907021_,B11907021_
B11402034,B11402034_,B11402034_
B10604009,B10604009_,B10604009_
B08A08053,B08A08053_,B08A08053_
B10503018,B10503018_,B10503018_
B10702151,B10702151_,B10702151_
B09701004,B09701004_,B09701004_
B10403008,B10403008_,B10403008_
R10442029,R10442029_,R10442029_
B10402717,B10402717_,B10402717_
B11304047,B11304047_,B11304047_
B10304011,B10304011_,B10304011_
B09904017,B09904017_,B09904017_
B09301079,B09301079_,B09301079_
B07103142,B07103142_,B07103142_
R10621346,R10621346_,R10621346_
B10602004,B10602004_,B10602004_
B08202115,B08202115_,B08202115_
R10A22037,R10A22037_,R10A22037_
R09942150,R09942150_,R09942150_
B10505024,B10505024_,B10505024_
B11301150,B11301150_,B11301150_
B11202019,B11202019_,B11202019_
B10509026,B10509026_,B10509026_
B09702638,B09702638_,B09702638_
R11448025,R11448025_,R11448025_
B09503150,B09503150_,B09503150_
B11405024,B11405024_,B11405024_
R10140015,R10140015_,R10140015_
R10521013,R10521013_,R10521013_
B09407054,B09407054_,B09407054_
B08102031,B08102031_,B08102031_
R11948004,R11948004_,R11948004_
R10947022,R10947022_,R10947022_
R10632031,R10632031_,R10632031_
