,group_ID,user_ID,join_status,role,job
43450,20055,B09502013,Join,Member,Undecided
43451,20050,B11401168,Join,Member,Undecided
43452,20051,R11625020,Join,Member,Undecided
43453,20048,B09301018,Join,Member,Undecided
43454,20058,B11408015,Join,Member,Undecided
43455,20048,B11701140,Join,Member,Undecided
43456,20047,R10243133,Join,Member,Undecided
43457,20048,B10202010,Join,Member,Undecided
43458,20056,B09301808,Join,Member,Undecided
43459,20049,R11943026,Join,Member,Undecided
43460,20050,B11612125,Join,Member,Undecided
43461,20058,B10401102,Join,Member,Undecided
43462,20054,R11629080,Join,Member,Undecided
43463,20049,B10101141,Join,Member,Undecided
43464,20054,B10105022,Join,Member,Undecided
43465,20057,B08313006,Join,Member,Undecided
43466,20055,R10521012,Join,Member,Undecided
43467,20054,B11H04012,Join,Member,Undecided
43468,20053,B08612010,Join,Member,Undecided
43469,20047,B09704047,Join,Member,Undecided
43470,20047,R09943023,Join,Member,Undecided
43471,20050,B11101042,Join,Member,Undecided
43472,20052,B11401119,Join,Member,Undecided
43473,20054,B09907021,Join,Member,Undecided
43474,20047,B08903042,Join,Member,Undecided
43475,20054,B11907210,Join,Member,Undecided
43476,20047,B07107054,Join,Member,Undecided
43477,20049,B11602039,Join,Member,Undecided
43478,20051,B10101057,Join,Member,Undecided
43479,20053,B08A05009,Join,Member,Undecided
43480,20055,B10402070,Join,Member,Undecided
43481,20047,B09402125,Join,Member,Undecided
43482,20051,B10202025,Join,Member,Undecided
43483,20058,D05945024,Join,Member,Undecided
43484,20047,B09508015,Join,Member,Undecided
43485,20054,B11201060,Join,Member,Undecided
43486,20054,B07102115,Join,Member,Undecided
43487,20052,B08A05017,Join,Member,Undecided
43488,20049,B11611159,Join,Member,Undecided
43489,20049,B08102055,Join,Member,Undecided
43490,20049,B08203040,Join,Member,Undecided
43491,20048,B09107039,Join,Member,Undecided
43492,20057,B10404038,Join,Member,Undecided
43493,20053,R10522100,Join,Member,Undecided
43494,20048,B11208053,Join,Member,Undecided
43495,20056,B11502036,Join,Member,Undecided
43496,20051,D10625060,Join,Member,Undecided
43497,20050,B10402339,Join,Member,Undecided
43498,20049,B09706023,Join,Member,Undecided
43499,20050,R10222159,Join,Member,Undecided
43500,20048,B11704038,Join,Member,Undecided
43501,20057,B11701052,Join,Member,Undecided
43502,20048,B09404012,Join,Member,Undecided
43503,20047,B10402125,Join,Member,Undecided
43504,20054,B11605004,Join,Member,Undecided
43505,20057,B08703065,Join,Member,Undecided
43506,20057,B11105020,Join,Member,Undecided
43507,20057,B11403082,Join,Member,Undecided
43508,20051,B11107052,Join,Member,Undecided
43509,20053,B11702056,Join,Member,Undecided
43510,20052,B10602010,Join,Member,Undecided
43511,20057,B11402126,Join,Member,Undecided
43512,20054,R11255033,Join,Member,Undecided
43513,20051,B07109015,Join,Member,Undecided
43514,20050,B11501043,Join,Member,Undecided
43515,20057,B11402125,Join,Member,Undecided
43516,20050,B10405004,Join,Member,Undecided
43517,20051,B11307036,Join,Member,Undecided
43518,20048,B10201068,Join,Member,Undecided
43519,20058,B11603049,Join,Member,Undecided
43520,20050,B10302010,Join,Member,Undecided
43521,20055,B09603068,Join,Member,Undecided
43522,20049,F09441092,Join,Member,Undecided
43523,20058,R11941239,Join,Member,Undecided
43524,20058,B10201073,Join,Member,Undecided
43525,20051,R11941207,Join,Member,Undecided
43526,20048,B09601101,Join,Member,Undecided
43527,20049,R11252605,Join,Member,Undecided
43528,20056,B09401207,Join,Member,Undecided
43529,20053,B11614038,Join,Member,Undecided
43530,20052,B09105003,Join,Member,Undecided
43531,20052,B09901217,Join,Member,Undecided
43532,20052,B11404204,Join,Member,Undecided
43533,20055,B08A03035,Join,Member,Undecided
43534,20053,F08921004,Join,Member,Undecided
43535,20057,R09623023,Join,Member,Undecided
43536,20050,B10701015,Join,Member,Undecided
43537,20053,B10201013,Join,Member,Undecided
43538,20053,B08A07044,Join,Member,Undecided
43539,20053,B10108015,Join,Member,Undecided
43540,20047,B09102016,Join,Member,Undecided
43541,20052,B06202056,Join,Member,Undecided
43542,20055,B11407039,Join,Member,Undecided
43543,20058,B10502006,Join,Member,Undecided
43544,20055,B11201070,Join,Member,Undecided
43545,20055,B10401016,Join,Member,Undecided
43546,20052,B10704016,Join,Member,Undecided
43547,20058,B09501056,Join,Member,Undecided
43548,20058,R11945033,Join,Member,Undecided
43549,20056,B10102025,Join,Member,Undecided
43550,20056,B10105024,Join,Member,Undecided
43551,20051,R10221011,Join,Member,Undecided
43552,20052,B10702102,Join,Member,Undecided
43553,20056,B10402039,Join,Member,Undecided
43554,20059,R10145036,Join,Leader,Undecided
43555,20060,R11223118,Join,Leader,Undecided
43556,20061,R11642039,Join,Leader,Undecided
43557,20062,B09902011,Join,Leader,Undecided
43558,20063,B09308015,Join,Leader,Undecided
43559,20062,R10641011,Join,Member,Undecided
43560,20064,B11104013,Join,Leader,Undecided
43561,20065,B08702029,Join,Leader,Undecided
43562,20066,R11922025,Join,Leader,Undecided
43563,20067,B10702037,Join,Leader,Undecided
43564,20067,B08702125,Join,Member,Undecided
43565,20067,B10B01072,Join,Member,Undecided
43566,20065,B07104026,Join,Member,Undecided
43567,20067,B10302126,Join,Member,Undecided
43568,20066,B10602261,Join,Member,Undecided
43569,20067,B08701001,Join,Member,Undecided
43570,20064,R11941037,Join,Member,Undecided
43571,20065,B09101153,Join,Member,Undecided
43572,20066,B11602056,Join,Member,Undecided
43573,20065,B11402036,Join,Member,Undecided
43574,20064,B10301091,Join,Member,Undecided
43575,20064,R10722055,Join,Member,Undecided
43576,20064,B09903009,Join,Member,Undecided
43577,20065,B12117074,Join,Member,Undecided
43578,20068,R10941048,Join,Leader,Undecided
43579,20069,B11101150,Join,Leader,Undecided
43580,20070,B11602302,Join,Leader,Undecided
43581,20071,F10941159,Join,Leader,Undecided
43582,20072,B11405016,Join,Leader,Undecided
43583,20073,R10643044,Join,Leader,Undecided
43584,20074,B09302302,Join,Leader,Undecided
43585,20075,B11604016,Join,Leader,Undecided
43586,20076,B11401029,Join,Leader,Undecided
43587,20077,B09611140,Join,Leader,Undecided
43588,20078,B09804012,Join,Leader,Undecided
43589,20075,B11H01098,Join,Member,Undecided
43590,20079,B10703039,Join,Leader,Undecided
43591,20080,B10401365,Join,Leader,Undecided
43592,20081,B10203006,Join,Leader,Undecided
43593,20082,B08801001,Join,Leader,Undecided
43594,20083,B11602004,Join,Leader,Undecided
43595,20084,R11943049,Join,Leader,Undecided
43596,20085,F08523057,Join,Leader,Undecided
43597,20086,B09502125,Join,Leader,Undecided
43598,20087,B11403082,Join,Leader,Undecided
43599,20088,B09905004,Join,Leader,Undecided
43600,20089,B09A03003,Join,Leader,Undecided
43601,20090,B10304016,Join,Leader,Undecided
43602,20091,B10A01808,Join,Leader,Undecided
43603,20092,B07107054,Join,Leader,Undecided
43604,20093,B09901010,Join,Leader,Undecided
43605,20094,R11441045,Join,Leader,Undecided
43606,20095,B11202150,Join,Leader,Undecided
43607,20096,B11702170,Join,Leader,Undecided
43608,20097,B08502056,Join,Leader,Undecided
43609,20097,B11612013,Join,Member,Undecided
43610,20092,B10902159,Join,Member,Undecided
43611,20097,B10601022,Join,Member,Undecided
43612,20097,B09407022,Join,Member,Undecided
43613,20093,B11101039,Join,Member,Undecided
43614,20094,F09541011,Join,Member,Undecided
43615,20097,B10307210,Join,Member,Undecided
43616,20093,R11A23010,Join,Member,Undecided
43617,20095,R11945016,Join,Member,Undecided
43618,20093,B09302013,Join,Member,Undecided
43619,20094,D10621056,Join,Member,Undecided
43620,20094,B10307028,Join,Member,Undecided
43621,20095,B12111047,Join,Member,Undecided
43622,20095,B09301039,Join,Member,Undecided
43623,20093,B11401102,Join,Member,Undecided
43624,20096,B11H04081,Join,Member,Undecided
43625,20094,B10505024,Join,Member,Undecided
43626,20092,B10604003,Join,Member,Undecided
43627,20095,B10201043,Join,Member,Undecided
43628,20092,B08603032,Join,Member,Undecided
43629,20092,R11253045,Join,Member,Undecided
43630,20096,B10B05004,Join,Member,Undecided
43631,20096,B10703049,Join,Member,Undecided
43632,20098,R10523023,Join,Leader,Undecided
43633,20099,B11902002,Join,Leader,Undecided
43634,20100,R11621207,Join,Leader,Undecided
43635,20101,B10202150,Join,Leader,Undecided
43636,20102,B10402005,Join,Leader,Undecided
43637,20103,B11702028,Join,Leader,Undecided
43638,20104,B10602101,Join,Leader,Undecided
43639,20105,R11623009,Join,Leader,Undecided
43640,20106,R09621140,Join,Leader,Undecided
43641,20107,B09703020,Join,Leader,Undecided
43642,20108,B10102045,Join,Leader,Undecided
43643,20109,B10602091,Join,Leader,Undecided
43644,20110,B09505060,Join,Leader,Undecided
43645,20111,B08708024,Join,Leader,Undecided
43646,20112,B10703049,Join,Leader,Undecided
43647,20113,B07A01057,Join,Leader,Undecided
43648,20114,B11401150,Join,Leader,Undecided
43649,20115,B11203028,Join,Leader,Undecided
43650,20098,B10201046,Join,Member,Undecided
43651,20104,B10A04119,Join,Member,Undecided
43652,20114,B08803142,Join,Member,Undecided
43653,20114,B11601015,Join,Member,Undecided
43654,20099,B11702010,Join,Member,Undecided
43655,20113,B11101011,Join,Member,Undecided
43656,20107,B11103008,Join,Member,Undecided
43657,20111,B11H01102,Join,Member,Undecided
43658,20113,B10307054,Join,Member,Undecided
43659,20100,B10902009,Join,Member,Undecided
43660,20114,R10A28015,Join,Member,Undecided
43661,20106,B11104013,Join,Member,Undecided
43662,20100,B10201049,Join,Member,Undecided
43663,20099,R10227052,Join,Member,Undecided
43664,20103,B11311057,Join,Member,Undecided
43665,20104,B10601053,Join,Member,Undecided
43666,20114,B10202019,Join,Member,Undecided
43667,20110,B10403008,Join,Member,Undecided
43668,20106,R11943035,Join,Member,Undecided
43669,20111,B11611165,Join,Member,Undecided
43670,20105,B11604016,Join,Member,Undecided
43671,20106,B11H08053,Join,Member,Undecided
43672,20104,B09617039,Join,Member,Undecided
43673,20098,B11205007,Join,Member,Undecided
43674,20100,B09905026,Join,Member,Undecided
43675,20106,B08A01239,Join,Member,Undecided
43676,20101,R11943020,Join,Member,Undecided
43677,20101,B11702091,Join,Member,Undecided
43678,20109,B08102056,Join,Member,Undecided
43679,20112,B10102106,Join,Member,Undecided
43680,20108,F07442025,Join,Member,Undecided
43681,20112,B10204025,Join,Member,Undecided
43682,20102,B09A01140,Join,Member,Undecided
43683,20105,B10804081,Join,Member,Undecided
43684,20112,B11504034,Join,Member,Undecided
43685,20110,B09102160,Join,Member,Undecided
43686,20105,R10941039,Join,Member,Undecided
43687,20100,B11208015,Join,Member,Undecided
43688,20111,B11102302,Join,Member,Undecided
43689,20103,R09422021,Join,Member,Undecided
43690,20115,B10801072,Join,Member,Undecided
43691,20104,R10941025,Join,Member,Undecided
43692,20112,B10303057,Join,Member,Undecided
43693,20110,F08923039,Join,Member,Undecided
43694,20107,B08601092,Join,Member,Undecided
43695,20109,B10902129,Join,Member,Undecided
43696,20111,B09301A01,Join,Member,Undecided
43697,20098,B09501109,Join,Member,Undecided
43698,20099,R10524009,Join,Member,Undecided
43699,20101,R07229021,Join,Member,Undecided
43700,20103,B10208032,Join,Member,Undecided
43701,20113,B11501808,Join,Member,Undecided
43702,20103,B09301A01,Join,Member,Undecided
43703,20105,B10102159,Join,Member,Undecided
43704,20098,B10705026,Join,Member,Undecided
43705,20101,B09502119,Join,Member,Undecided
43706,20108,B11107074,Join,Member,Undecided
43707,20099,B09901A01,Join,Member,Undecided
43708,20110,B06404025,Join,Member,Undecided
43709,20115,B11611126,Join,Member,Undecided
43710,20107,R10523137,Join,Member,Undecided
43711,20107,B09401098,Join,Member,Undecided
43712,20108,B08703065,Join,Member,Undecided
43713,20108,R11221057,Join,Member,Undecided
43714,20102,B09705004,Join,Member,Undecided
43715,20109,R09420039,Join,Member,Undecided
43716,20115,R11221057,Join,Member,Undecided
43717,20116,B10B05007,Join,Leader,Undecided
43718,20117,R11944119,Join,Leader,Undecided
43719,20118,R11942036,Join,Leader,Undecided
43720,20119,B07A03042,Join,Leader,Undecided
43721,20118,B08611037,Join,Member,Undecided
43722,20120,B09902029,Join,Leader,Undecided
43723,20121,R11529011,Join,Leader,Undecided
43724,20122,R10722045,Join,Leader,Undecided
43725,20121,R07226005,Join,Member,Undecided
43726,20120,B10602160,Join,Member,Undecided
43727,20122,B11602009,Join,Member,Undecided
43728,20121,B10202005,Join,Member,Undecided
43729,20121,R10244026,Join,Member,Undecided
43730,20122,B09303023,Join,Member,Undecided
43731,20121,B11103042,Join,Member,Undecided
43732,20120,B10209019,Join,Member,Undecided
43733,20123,B09805015,Join,Leader,Undecided
43734,20124,B09704034,Join,Leader,Undecided
43735,20125,B07202034,Join,Leader,Undecided
43736,20126,B10102033,Join,Leader,Undecided
43737,20127,B10407030,Join,Leader,Undecided
43738,20128,B09502119,Join,Leader,Undecided
43739,20129,B11611152,Join,Leader,Undecided
43740,20130,B10107020,Join,Leader,Undecided
43741,20131,R08121068,Join,Leader,Undecided
43742,20132,R10927039,Join,Leader,Undecided
43743,20133,B09501102,Join,Leader,Undecided
43744,20134,B10601140,Join,Leader,Undecided
43745,20135,B09602125,Join,Leader,Undecided
43746,20134,R10528015,Join,Member,Undecided
43747,20136,B10208053,Join,Leader,Undecided
43748,20137,B11401004,Join,Leader,Undecided
43749,20138,R10541039,Join,Leader,Undecided
43750,20139,B08602261,Join,Leader,Undecided
43751,20140,B05301004,Join,Leader,Undecided
43752,20141,B11903082,Join,Leader,Undecided
43753,20142,B11203133,Join,Leader,Undecided
43754,20143,B10301012,Join,Leader,Undecided
43755,20144,B11503133,Join,Leader,Undecided
43756,20145,B10804081,Join,Leader,Undecided
43757,20146,R11521098,Join,Leader,Undecided
43758,20147,B09808025,Join,Leader,Undecided
43759,20146,B10A01808,Join,Member,Undecided
43760,20146,R10727A03,Join,Member,Undecided
43761,20147,B09500027,Join,Member,Undecided
43762,20146,B09A03020,Join,Member,Undecided
43763,20146,R11252638,Join,Member,Undecided
43764,20145,B10301044,Join,Member,Undecided
43765,20147,B11408015,Join,Member,Undecided
43766,20145,B10608025,Join,Member,Undecided
43767,20147,R10222014,Join,Member,Undecided
43768,20145,R09421141,Join,Member,Undecided
43769,20148,B07106020,Join,Leader,Undecided
43770,20149,B10505004,Join,Leader,Undecided
43771,20150,R10A28053,Join,Leader,Undecided
43772,20151,R11221052,Join,Leader,Undecided
43773,20152,R10143048,Join,Leader,Undecided
43774,20153,B10204025,Join,Leader,Undecided
43775,20153,B11102039,Join,Member,Undecided
43776,20151,B11104047,Join,Member,Undecided
43777,20153,B10302605,Join,Member,Undecided
43778,20151,B08A08312,Join,Member,Undecided
43779,20152,B10709019,Join,Member,Undecided
43780,20151,B07402014,Join,Member,Undecided
43781,20151,B10702010,Join,Member,Undecided
43782,20153,D03943150,Join,Member,Undecided
43783,20152,R11647028,Join,Member,Undecided
43784,20154,B10107021,Join,Leader,Undecided
43785,20155,B11101026,Join,Leader,Undecided
43786,20156,B08207039,Join,Leader,Undecided
43787,20157,B09101052,Join,Leader,Undecided
43788,20158,B08A04003,Join,Leader,Undecided
43789,20156,B10501006,Join,Member,Undecided
43790,20155,B10801207,Join,Member,Undecided
43791,20159,B08201026,Join,Leader,Undecided
43792,20160,B11707057,Join,Leader,Undecided
43793,20161,B09501330,Join,Leader,Undecided
43794,20162,B11105034,Join,Leader,Undecided
43795,20163,B11613036,Join,Leader,Undecided
43796,20164,R07227027,Join,Leader,Undecided
43797,20162,B11611347,Join,Member,Undecided
43798,20165,B10707023,Join,Leader,Undecided
43799,20166,B11612339,Join,Leader,Undecided
43800,20167,B06403044,Join,Leader,Undecided
43801,20168,B10201019,Join,Leader,Undecided
43802,20169,R10521015,Join,Leader,Undecided
43803,20170,B11102102,Join,Leader,Undecided
43804,20171,R11223035,Join,Leader,Undecided
43805,20172,R11222102,Join,Leader,Undecided
43806,20172,R11521029,Join,Member,Undecided
43807,20171,B10207044,Join,Member,Undecided
43808,20171,B11202031,Join,Member,Undecided
43809,20172,B10B01037,Join,Member,Undecided
43810,20171,R10142034,Join,Member,Undecided
43811,20172,B09107057,Join,Member,Undecided
43812,20172,R11225039,Join,Member,Undecided
43813,20171,B09306028,Join,Member,Undecided
43814,20170,B08702005,Join,Member,Undecided
43815,20170,B11H01037,Join,Member,Undecided
43816,20173,B10604016,Join,Leader,Undecided
43817,20174,R10B41060,Join,Leader,Undecided
43818,20175,B07407033,Join,Leader,Undecided
43819,20174,B10201143,Join,Member,Undecided
43820,20176,B10403055,Join,Leader,Undecided
43821,20177,B09602011,Join,Leader,Undecided
43822,20178,B11902016,Join,Leader,Undecided
43823,20179,B08A01204,Join,Leader,Undecided
43824,20180,B10701168,Join,Leader,Undecided
43825,20181,B10201044,Join,Leader,Undecided
43826,20182,R10243010,Join,Leader,Undecided
43827,20183,B09903044,Join,Leader,Undecided
43828,20183,B11207039,Join,Member,Undecided
43829,20178,B10204049,Join,Member,Undecided
43830,20180,B11501212,Join,Member,Undecided
43831,20179,B08702010,Join,Member,Undecided
43832,20184,R11H46028,Join,Leader,Undecided
43833,20185,B11611011,Join,Leader,Undecided
43834,20186,R11940012,Join,Leader,Undecided
43835,20187,B11403020,Join,Leader,Undecided
43836,20185,B11201016,Join,Member,Undecided
43837,20188,B07203133,Join,Leader,Undecided
43838,20189,B10A01231,Join,Leader,Undecided
43839,20190,B11503008,Join,Leader,Undecided
43840,20191,B09401068,Join,Leader,Undecided
43841,20192,B09903048,Join,Leader,Undecided
43842,20188,B08202717,Join,Member,Undecided
43843,20189,B11401072,Join,Member,Undecided
43844,20190,R11941140,Join,Member,Undecided
43845,20189,B11611075,Join,Member,Undecided
43846,20192,B11101212,Join,Member,Undecided
43847,20192,B11701004,Join,Member,Undecided
43848,20188,B10506035,Join,Member,Undecided
43849,20188,B11501043,Join,Member,Undecided
43850,20191,B08A02605,Join,Member,Undecided
43851,20190,B11102109,Join,Member,Undecided
43852,20188,R10725009,Join,Member,Undecided
43853,20190,B10307030,Join,Member,Undecided
43854,20189,R10225033,Join,Member,Undecided
43855,20189,B09901150,Join,Member,Undecided
